timestamp_ns,t_s,sensor_id,ax,ay,az
4992426186531,0.056968021,1,0.2549824768066406,1.6938976745605467,-11.21683477783203
4992428361166,0.059142656,1,0.24181436767578124,1.7753005310058592,-11.17254204711914
4992430581531,0.061363021,1,0.2154781494140625,1.7202338928222656,-11.238382592773437
4992432806896,0.063588386,1,0.1927332336425781,1.7788918334960937,-11.263521710205078
4992435022625,0.065804115,1,0.20231004028320312,1.7812860351562498,-11.226411584472656
4992437250021,0.068031511,1,0.24301146850585936,1.696291876220703,-11.164162341308593
4992439470021,0.070251511,1,0.21308394775390624,1.7082628845214842,-11.194089862060546
4992441691583,0.072473073,1,0.23702596435546874,1.7214309936523438,-11.182118853759764
4992443913614,0.074695104,1,0.22505495605468748,1.744175909423828,-11.17254204711914
4992446136375,0.076917865,1,0.22505495605468748,1.7417817077636717,-11.152191333007812
4992448359500,0.07914099,1,0.2597708801269531,1.7106570861816406,-11.186907257080078
4992450579083,0.081360573,1,0.22505495605468748,1.7609353210449217,-11.145008728027342
4992452803302,0.083584792,1,0.23822306518554687,1.7022773803710936,-11.25514200439453
4992455024708,0.085806198,1,0.2166752502441406,1.734599102783203,-11.176133349609374
4992457246323,0.088027813,1,0.19632453613281248,1.753752716064453,-11.170147845458983
4992459468823,0.090250313,1,0.20709844360351562,1.6938976745605467,-11.186907257080078
4992461690802,0.092472292,1,0.19871873779296872,1.7238251953125,-11.241973895263671
4992463912781,0.094694271,1,0.2454056701660156,1.6795324645996093,-11.155782635498046
4992466134812,0.096916302,1,0.20949264526367187,1.695094775390625,-11.162965240478515
4992468359812,0.099141302,1,0.22266075439453123,1.744175909423828,-11.180921752929686
4992470579343,0.101360833,1,0.18315642700195311,1.7106570861816406,-11.192892761230468
4992472804291,0.103585781,1,0.17118541870117188,1.7764976318359373,-11.21683477783203
4992475024031,0.105805521,1,0.21787235107421873,1.7681179260253905,-11.222820281982422
4992477245906,0.108027396,1,0.24301146850585936,1.7465701110839842,-11.170147845458983
4992479467885,0.110249375,1,0.25737667846679685,1.7489643127441405,-11.183315954589844
4992481690698,0.112472188,1,0.2645592834472656,1.7369933044433592,-11.171344946289063
4992483912416,0.114693906,1,0.20829554443359374,1.7262193969726563,-11.141417425537108
4992486135177,0.116916667,1,0.21188684692382811,1.7657237243652342,-11.135431921386719
4992488359604,0.119141094,1,0.2262520568847656,1.7549498168945312,-11.123460913085937
4992490579239,0.121360729,1,0.22744915771484372,1.6807295654296874,-11.155782635498046
4992492804396,0.123585886,1,0.23822306518554687,1.7286135986328124,-11.149797131347656
4992495023927,0.125805417,1,0.20949264526367187,1.6986860778808592,-11.131840618896483
4992497246218,0.128027708,1,0.24061726684570311,1.7226280944824217,-11.16057103881836
4992499469187,0.130250677,1,0.23223756103515625,1.7310078002929687,-11.23000288696289
4992501690854,0.132472344,1,0.20829554443359374,1.7166425903320313,-11.176133349609374
4992503913198,0.134694688,1,0.23223756103515625,1.714248388671875,-11.206060870361327
4992506135021,0.136916511,1,0.23104046020507812,1.7166425903320313,-11.213243475341796
4992508360489,0.139141979,1,0.23582886352539062,1.7657237243652342,-11.19887826538086
4992510579552,0.141361042,1,0.22266075439453123,1.792059942626953,-11.165359442138671
4992512804343,0.143585833,1,0.20949264526367187,1.7274164978027342,-11.209652172851563
4992515023666,0.145805156,1,0.23223756103515625,1.7381904052734374,-11.194089862060546
4992517246062,0.148027552,1,0.21188684692382811,1.7202338928222656,-11.17852755126953
4992519468771,0.150250261,1,0.24660277099609373,1.7322049011230467,-11.240776794433593
4992521690802,0.152472292,1,0.22266075439453123,1.7405846069335937,-11.218031878662108
4992523913093,0.154694583,1,0.20709844360351562,1.7597382202148437,-11.232397088623046
4992526135073,0.156916563,1,0.19871873779296872,1.7477672119140624,-11.173739147949219
4992528359083,0.159140573,1,0.18555062866210936,1.7286135986328124,-11.212046374511718
4992530579083,0.161360573,1,0.19512743530273435,1.715445489501953,-11.188104357910156
4992532803771,0.163585261,1,0.2501940734863281,1.6903063720703124,-11.214440576171874
4992535023927,0.165805417,1,0.19871873779296872,1.734599102783203,-11.182118853759764
4992537246531,0.168028021,1,0.24061726684570311,1.7453730102539062,-11.171344946289063
4992539468614,0.170250104,1,0.201112939453125,1.7417817077636717,-11.21084927368164
4992541691948,0.172473438,1,0.17956512451171874,1.7417817077636717,-11.21084927368164
4992543912625,0.174694115,1,0.20709844360351562,1.7621324218749999,-11.162965240478515
4992546134187,0.176915677,1,0.19393033447265623,1.705868682861328,-11.194089862060546
4992548358979,0.179140469,1,0.18076222534179687,1.7214309936523438,-11.182118853759764
4992550579604,0.181361094,1,0.2501940734863281,1.7525556152343749,-11.197681164550781
4992552804135,0.183585625,1,0.19991583862304688,1.7034744812011717,-11.154585534667968
4992555023458,0.185804948,1,0.2262520568847656,1.7214309936523438,-11.220426080322264
4992557246531,0.188028021,1,0.21068974609375,1.7357962036132812,-11.13423482055664
4992559468823,0.190250313,1,0.21308394775390624,1.7178396911621092,-11.251550701904296
4992561691271,0.192472761,1,0.2262520568847656,1.695094775390625,-11.165359442138671
4992563912000,0.19469349,1,0.21188684692382811,1.7094599853515624,-11.17254204711914
4992566134864,0.196916354,1,0.2059013427734375,1.696291876220703,-11.189301458740234
4992568359448,0.199140938,1,0.20829554443359374,1.6819266662597656,-11.221623181152344
4992570579864,0.201361354,1,0.2262520568847656,1.7561469177246092,-11.203666668701171
4992572802156,0.203583646,1,0.2346317626953125,1.7357962036132812,-11.19169566040039
4992575023771,0.205805261,1,0.28371289672851563,1.7597382202148437,-11.225214483642578
4992577245177,0.208026667,1,0.2262520568847656,1.7561469177246092,-11.231199987792968
4992579468406,0.210249896,1,0.2609679809570312,1.772906329345703,-11.24915650024414
4992581690958,0.212472448,1,0.2693476867675781,1.7094599853515624,-11.17254204711914
4992583913093,0.214694583,1,0.1879448303222656,1.7465701110839842,-11.03846675415039
4992586134448,0.216915938,1,0.21188684692382811,1.7238251953125,-11.235988391113281
4992588358979,0.219140469,1,0.2059013427734375,1.7429788085937499,-11.234791290283203
4992590579187,0.221360677,1,0.21787235107421873,1.7262193969726563,-11.167753643798827
4992592804031,0.223585521,1,0.26815058593749996,1.8076222534179687,-11.213243475341796
4992595023927,0.225805417,1,0.19632453613281248,1.7178396911621092,-11.164162341308593
4992597246010,0.2280275,1,0.2262520568847656,1.7561469177246092,-11.13423482055664
4992599467937,0.230249427,1,0.20829554443359374,1.7549498168945312,-11.167753643798827
4992601690541,0.232472031,1,0.16759411621093748,1.707065783691406,-11.243170996093749
4992603912781,0.234694271,1,0.2597708801269531,1.7405846069335937,-11.212046374511718
4992606135385,0.236916875,1,0.23702596435546874,1.7741034301757812,-11.137826123046874
4992608359135,0.239140625,1,0.23822306518554687,1.68551796875,-11.13423482055664
4992610579187,0.241360677,1,0.17836802368164062,1.7357962036132812,-11.16057103881836
4992612803927,0.243585417,1,0.2154781494140625,1.7286135986328124,-11.208455072021483
4992615024187,0.245805677,1,0.21068974609375,1.7381904052734374,-11.259930407714844
4992617246739,0.248028229,1,0.258573779296875,1.7800889343261719,-11.17254204711914
4992619468718,0.250250208,1,0.23702596435546874,1.7525556152343749,-11.158176837158203
4992621690489,0.252471979,1,0.22864625854492185,1.7800889343261719,-11.164162341308593
4992623912937,0.254694427,1,0.18435352783203124,1.7645266235351562,-11.034875451660156
4992626135541,0.256917031,1,0.19033903198242186,1.7022773803710936,-11.155782635498046
