timestamp_ns,t_s,sensor_id,ax,ay,az
3543495902292,0.058229219,1,0.21787235107421873,1.7274164978027342,-11.14022032470703
3543499185573,0.0615125,1,0.19991583862304688,1.714248388671875,-11.141417425537108
3543502516146,0.064843073,1,0.1927332336425781,1.7106570861816406,-11.167753643798827
3543505855105,0.068182032,1,0.19991583862304688,1.714248388671875,-11.165359442138671
3543509181823,0.07150875,1,0.21787235107421873,1.7298106994628906,-11.162965240478515
3543512515469,0.074842396,1,0.2262520568847656,1.7429788085937499,-11.21084927368164
3543515845834,0.078172761,1,0.2154781494140625,1.7262193969726563,-11.184513055419922
3543519179844,0.081506771,1,0.23822306518554687,1.734599102783203,-11.189301458740234
3543522513646,0.084840573,1,0.24061726684570311,1.7369933044433592,-11.166556542968749
3543525848802,0.088175729,1,0.23104046020507812,1.734599102783203,-11.183315954589844
3543529181198,0.091508125,1,0.22864625854492185,1.7178396911621092,-11.194089862060546
3543532514688,0.094841615,1,0.23822306518554687,1.7286135986328124,-11.176133349609374
3543535844792,0.098171719,1,0.23582886352539062,1.7178396911621092,-11.197681164550781
3543539179063,0.10150599,1,0.23343466186523437,1.7166425903320313,-11.188104357910156
3543542512084,0.104839011,1,0.24301146850585936,1.6986860778808592,-11.19169566040039
3543545847500,0.108174427,1,0.26216508178710934,1.7334020019531249,-11.183315954589844
3543549181198,0.111508125,1,0.2549824768066406,1.7393875061035156,-11.037269653320312
3543552514532,0.114841459,1,0.20350714111328125,1.7094599853515624,-11.225214483642578
3543555845157,0.118172084,1,0.22505495605468748,1.7214309936523438,-11.21084927368164
3543559179896,0.121506823,1,0.22385785522460935,1.7262193969726563,-11.21683477783203
3543562511980,0.124838907,1,0.22266075439453123,1.7477672119140624,-11.183315954589844
3543565848282,0.128175209,1,0.229843359375,1.734599102783203,-11.186907257080078
3543569180782,0.131507709,1,0.239420166015625,1.7525556152343749,-11.174936248779296
3543572514688,0.134841615,1,0.23223756103515625,1.734599102783203,-11.162965240478515
3543575845625,0.138172552,1,0.229843359375,1.7262193969726563,-11.219228979492186
