timestamp_ns,t_s,sensor_id,ax,ay,gz
3759375152106,0.057067396,1,0.20350714111328125,1.7334020019531249,-1.3282442748091603
3759377270074,0.059185364,1,0.19632453613281248,1.7310078002929687,-1.3587786259541985
3759379545335,0.061460625,1,0.18914193115234373,1.7381904052734374,-1.3511450381679388
3759381767366,0.063682656,1,0.21188684692382811,1.7405846069335937,-1.3358778625954197
3759383984085,0.065899375,1,0.24061726684570311,1.7334020019531249,-1.3129770992366412
3759386209189,0.068124479,1,0.24181436767578124,1.7226280944824217,-1.2900763358778626
3759388428147,0.070343437,1,0.23582886352539062,1.7202338928222656,-1.2595419847328244
3759390649970,0.07256526,1,0.2154781494140625,1.7334020019531249,-1.3206106870229009
3759392872522,0.074787812,1,0.21428104858398436,1.7453730102539062,-1.3587786259541985
3759395094449,0.077009739,1,0.20949264526367187,1.7477672119140624,-1.3587786259541985
3759397316012,0.079231302,1,0.229843359375,1.7405846069335937,-1.3435114503816794
3759399538512,0.081453802,1,0.23702596435546874,1.7262193969726563,-1.3511450381679388
3759401762314,0.083677604,1,0.239420166015625,1.7310078002929687,-1.3511450381679388
3759403984449,0.085899739,1,0.2346317626953125,1.7190367919921874,-1.3435114503816794
3759406204762,0.088120052,1,0.23104046020507812,1.7202338928222656,-1.366412213740458
3759408426689,0.090341979,1,0.2166752502441406,1.705868682861328,-1.3282442748091603
3759410649137,0.092564427,1,0.2346317626953125,1.7094599853515624,-1.381679389312977
3759412871585,0.094786875,1,0.22864625854492185,1.714248388671875,-1.3587786259541985
3759415093356,0.097008646,1,0.19632453613281248,1.7202338928222656,-1.3358778625954197
3759417315908,0.099231198,1,0.19871873779296872,1.7214309936523438,-1.297709923664122
3759419537731,0.101453021,1,0.2059013427734375,1.7082628845214842,-1.2671755725190839
3759421764293,0.103679583,1,0.2166752502441406,1.7322049011230467,-1.251908396946565
3759423984918,0.105900208,1,0.24899697265624998,1.7381904052734374,-1.213740458015267
3759426205439,0.108120729,1,0.2346317626953125,1.7429788085937499,-1.251908396946565
3759428427626,0.110342916,1,0.22385785522460935,1.7381904052734374,-1.3129770992366412
3759430649241,0.112564531,1,0.22505495605468748,1.7322049011230467,-1.3129770992366412
3759432871793,0.114787083,1,0.21906945190429686,1.7393875061035156,-1.3129770992366412
3759435093980,0.11700927,1,0.2346317626953125,1.714248388671875,-1.3282442748091603
3759437315699,0.119230989,1,0.24301146850585936,1.7130512878417967,-1.3206106870229009
3759439540178,0.121455468,1,0.20829554443359374,1.6998831787109374,-1.3282442748091603
