timestamp_ns,t_s,sensor_id,ax,ay,az
3460459255397,0.074776302,1,0.229843359375,1.7549498168945312,-11.192892761230468
3460479220605,0.09474151,1,0.23702596435546874,1.7334020019531249,-11.19169566040039
3460499213365,0.11473427,1,0.2609679809570312,1.7322049011230467,-11.179724652099608
3460519219042,0.134739947,1,0.239420166015625,1.725022296142578,-11.202469567871093
3460539213001,0.154733906,1,0.20350714111328125,1.7405846069335937,-11.161768139648437
3460559212115,0.17473302,1,0.25139117431640623,1.7310078002929687,-11.204863769531249
3460579207167,0.194728072,1,0.201112939453125,1.7094599853515624,-11.168950744628905
3460599212011,0.214732916,1,0.21906945190429686,1.7429788085937499,-11.168950744628905
3460619210865,0.23473177,1,0.23343466186523437,1.7178396911621092,-11.192892761230468
3460639208209,0.254729114,1,0.2166752502441406,1.7489643127441405,-11.1474029296875
3460659211386,0.274732291,1,0.2346317626953125,1.7465701110839842,-11.17254204711914
3460679211490,0.294732395,1,0.22385785522460935,1.7286135986328124,-11.161768139648437
3460699207272,0.314728177,1,0.2442085693359375,1.7238251953125,-11.179724652099608
3460719210188,0.334731093,1,0.22505495605468748,1.7465701110839842,-11.148600030517578
3460739211386,0.354732291,1,0.2346317626953125,1.7310078002929687,-11.194089862060546
3460759207324,0.374728229,1,0.22505495605468748,1.7334020019531249,-11.166556542968749
3460779210865,0.39473177,1,0.23104046020507812,1.7202338928222656,-11.259930407714844
3460799210292,0.414731197,1,0.22744915771484372,1.7310078002929687,-11.200075366210937
3460819211490,0.434732395,1,0.23343466186523437,1.725022296142578,-11.171344946289063
3460839209667,0.454730572,1,0.20949264526367187,1.7369933044433592,-11.180921752929686
3460859209824,0.474730729,1,0.21068974609375,1.7214309936523438,-11.197681164550781
3460879205813,0.494726718,1,0.23582886352539062,1.7130512878417967,-11.196484063720703
3460899210240,0.514731145,1,0.22744915771484372,1.734599102783203,-11.176133349609374
3460919210032,0.534730937,1,0.1927332336425781,1.7274164978027342,-11.219228979492186
3460939207428,0.554728333,1,0.22505495605468748,1.7214309936523438,-11.209652172851563
3460959209094,0.574729999,1,0.23343466186523437,1.7477672119140624,-11.207257971191405
3460979210188,0.594731093,1,0.22385785522460935,1.707065783691406,-11.164162341308593
3460999206230,0.614727135,1,0.229843359375,1.7489643127441405,-11.173739147949219
3461019210240,0.634731145,1,0.23343466186523437,1.7393875061035156,-11.213243475341796
3461039210553,0.654731458,1,0.21906945190429686,1.7190367919921874,-11.208455072021483
3461059206230,0.674727135,1,0.2166752502441406,1.7310078002929687,-11.19887826538086
3461079210865,0.69473177,1,0.22505495605468748,1.753752716064453,-11.201272467041015
3461099213626,0.714734531,1,0.2262520568847656,1.7357962036132812,-11.188104357910156
