timestamp_ns,t_s,sensor_id,ax,ay,gz
3427016760149,0.17359,3,-0.20709844360351562,-0.5566518859863281,-3.1297709923664123
3427022802232,0.179632083,3,-0.22266075439453123,-0.5446808776855468,-3.1755725190839694
3427028727753,0.185557604,3,-0.1975216369628906,-0.5758054992675781,-3.16793893129771
3427034525409,0.19135526,3,-0.21906945190429686,-0.5422866760253906,-3.114503816793893
3427040305097,0.197134948,3,-0.181959326171875,-0.5099649536132812,-3.1603053435114505
3427046078951,0.202908802,3,-0.18555062866210936,-0.5422866760253906,-3.1068702290076335
3427051885357,0.208715208,3,-0.16519991455078123,-0.565031591796875,-3.1374045801526718
3427057744055,0.214573906,3,-0.19153613281249998,-0.5410895751953124,-3.114503816793893
3427063519159,0.22034901,3,-0.19153613281249998,-0.5255272644042969,-3.1526717557251906
3427069359055,0.226188906,3,-0.23104046020507812,-0.5255272644042969,-3.122137404580153
3427075147701,0.231977552,3,-0.20829554443359374,-0.5482721801757812,-3.1908396946564888
3427080918795,0.237748646,3,-0.1975216369628906,-0.5303156677246094,-3.1374045801526718
3427086692232,0.243522083,3,-0.19393033447265623,-0.5327098693847656,-3.1374045801526718
3427092463222,0.249293073,3,-0.16879121704101563,-0.5374982727050781,-3.145038167938931
3427098243014,0.255072865,3,-0.18914193115234373,-0.5243301635742187,-3.2061068702290076
3427104047389,0.26087724,3,-0.1927332336425781,-0.5279214660644531,-3.2061068702290076
3427109864264,0.266694115,3,-0.16998831787109375,-0.5243301635742187,-3.1526717557251906
3427115596139,0.27242599,3,-0.18555062866210936,-0.5506663818359374,-3.114503816793893
3427121371451,0.278201302,3,-0.1927332336425781,-0.5410895751953124,-3.122137404580153
3427127204420,0.284034271,3,-0.19632453613281248,-0.5422866760253906,-3.16793893129771
3427133006243,0.289836094,3,-0.19991583862304688,-0.5494692810058593,-3.1297709923664123
3427138782857,0.295612708,3,-0.16639701538085935,-0.5183446594238281,-3.099236641221374
3427144550774,0.301380625,3,-0.19512743530273435,-0.5578489868164063,-3.1374045801526718
3427150325566,0.307155417,3,-0.22385785522460935,-0.5363011718749999,-3.145038167938931
3427156099576,0.312929427,3,-0.19632453613281248,-0.5363011718749999,-3.1755725190839694
3427161873118,0.318702969,3,-0.20350714111328125,-0.5039794494628906,-3.1908396946564888
3427167674732,0.324504583,3,-0.19632453613281248,-0.5279214660644531,-3.145038167938931
3427173480409,0.33031026,3,-0.1975216369628906,-0.5339069702148437,-3.16793893129771
