dlpf,tag,rate_hz,sensor_id,axis,std_dev,n_samples,source_file
3,GEN_S123_default,160.0,1,ax,0.014115953921736896,2153,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\160Hz\mpu_S1_2025-11-29_01-12-34.csv
3,GEN_S123_default,160.0,1,ay,0.01324270902284351,2153,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\160Hz\mpu_S1_2025-11-29_01-12-34.csv
3,GEN_S123_default,160.0,1,gz,0.031205404761601895,2153,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\160Hz\mpu_S1_2025-11-29_01-12-34.csv
3,GEN_S123_default,160.0,2,ax,0.020796363338226355,2153,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\160Hz\mpu_S2_2025-11-29_01-12-34.csv
3,GEN_S123_default,160.0,2,ay,0.014475718384564063,2153,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\160Hz\mpu_S2_2025-11-29_01-12-34.csv
3,GEN_S123_default,160.0,2,gz,0.03584027229259041,2153,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\160Hz\mpu_S2_2025-11-29_01-12-34.csv
3,GEN_S123_default,160.0,3,ax,0.014073995363071898,2153,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\160Hz\mpu_S3_2025-11-29_01-12-34.csv
3,GEN_S123_default,160.0,3,ay,0.013528020317587812,2153,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\160Hz\mpu_S3_2025-11-29_01-12-34.csv
3,GEN_S123_default,160.0,3,gz,0.03482607914421989,2153,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\160Hz\mpu_S3_2025-11-29_01-12-34.csv
3,GEN_S123_default,180.0,1,ax,0.014507951650459839,2190,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\180Hz\mpu_S1_2025-11-29_01-12-51.csv
3,GEN_S123_default,180.0,1,ay,0.013206926201286846,2190,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\180Hz\mpu_S1_2025-11-29_01-12-51.csv
3,GEN_S123_default,180.0,1,gz,0.030559867662671037,2190,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\180Hz\mpu_S1_2025-11-29_01-12-51.csv
3,GEN_S123_default,180.0,2,ax,0.022717469006018332,2190,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\180Hz\mpu_S2_2025-11-29_01-12-51.csv
3,GEN_S123_default,180.0,2,ay,0.014004182834177066,2190,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\180Hz\mpu_S2_2025-11-29_01-12-51.csv
3,GEN_S123_default,180.0,2,gz,0.03648419800232187,2190,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\180Hz\mpu_S2_2025-11-29_01-12-51.csv
3,GEN_S123_default,180.0,3,ax,0.013910479207781329,2190,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\180Hz\mpu_S3_2025-11-29_01-12-51.csv
3,GEN_S123_default,180.0,3,ay,0.01335088184025972,2190,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\180Hz\mpu_S3_2025-11-29_01-12-51.csv
3,GEN_S123_default,180.0,3,gz,0.03601263559964465,2190,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\180Hz\mpu_S3_2025-11-29_01-12-51.csv
3,GEN_S123_default,200.0,1,ax,0.014803665712405807,2197,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\200Hz\mpu_S1_2025-11-29_01-13-08.csv
3,GEN_S123_default,200.0,1,ay,0.013150485107060296,2197,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\200Hz\mpu_S1_2025-11-29_01-13-08.csv
3,GEN_S123_default,200.0,1,gz,0.03283711664615923,2197,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\200Hz\mpu_S1_2025-11-29_01-13-08.csv
3,GEN_S123_default,200.0,2,ax,0.02185756635692434,2197,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\200Hz\mpu_S2_2025-11-29_01-13-08.csv
3,GEN_S123_default,200.0,2,ay,0.014543678102555429,2197,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\200Hz\mpu_S2_2025-11-29_01-13-08.csv
3,GEN_S123_default,200.0,2,gz,0.03746868736459412,2197,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\200Hz\mpu_S2_2025-11-29_01-13-08.csv
3,GEN_S123_default,200.0,3,ax,0.013855134427391114,2197,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\200Hz\mpu_S3_2025-11-29_01-13-08.csv
3,GEN_S123_default,200.0,3,ay,0.01328404359171127,2197,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\200Hz\mpu_S3_2025-11-29_01-13-08.csv
3,GEN_S123_default,200.0,3,gz,0.03748576153259183,2197,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\200Hz\mpu_S3_2025-11-29_01-13-08.csv
3,GEN_S123_default,20.0,1,ax,0.014563055178618741,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\20Hz\mpu_S1_2025-11-29_01-10-37.csv
3,GEN_S123_default,20.0,1,ay,0.012925848386617091,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\20Hz\mpu_S1_2025-11-29_01-10-37.csv
3,GEN_S123_default,20.0,1,gz,0.015629160295386985,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\20Hz\mpu_S1_2025-11-29_01-10-37.csv
3,GEN_S123_default,20.0,2,ax,0.01396239483822361,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\20Hz\mpu_S2_2025-11-29_01-10-37.csv
3,GEN_S123_default,20.0,2,ay,0.014423359183659818,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\20Hz\mpu_S2_2025-11-29_01-10-37.csv
3,GEN_S123_default,20.0,2,gz,0.01906275042192823,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\20Hz\mpu_S2_2025-11-29_01-10-37.csv
3,GEN_S123_default,20.0,3,ax,0.013811285710699358,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\20Hz\mpu_S3_2025-11-29_01-10-37.csv
3,GEN_S123_default,20.0,3,ay,0.014206959690147649,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\20Hz\mpu_S3_2025-11-29_01-10-37.csv
3,GEN_S123_default,20.0,3,gz,0.053119037360914015,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\20Hz\mpu_S3_2025-11-29_01-10-37.csv
3,GEN_S123_default,40.0,1,ax,0.013835119081354654,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\40Hz\mpu_S1_2025-11-29_01-10-54.csv
3,GEN_S123_default,40.0,1,ay,0.013467407062032205,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\40Hz\mpu_S1_2025-11-29_01-10-54.csv
3,GEN_S123_default,40.0,1,gz,0.01967789147201565,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\40Hz\mpu_S1_2025-11-29_01-10-54.csv
3,GEN_S123_default,40.0,2,ax,0.017537726384159697,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\40Hz\mpu_S2_2025-11-29_01-10-54.csv
3,GEN_S123_default,40.0,2,ay,0.013861067720711643,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\40Hz\mpu_S2_2025-11-29_01-10-54.csv
3,GEN_S123_default,40.0,2,gz,0.022553245152914587,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\40Hz\mpu_S2_2025-11-29_01-10-54.csv
3,GEN_S123_default,40.0,3,ax,0.013375529253461837,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\40Hz\mpu_S3_2025-11-29_01-10-54.csv
3,GEN_S123_default,40.0,3,ay,0.01333169290303623,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\40Hz\mpu_S3_2025-11-29_01-10-54.csv
3,GEN_S123_default,40.0,3,gz,0.04063157898724141,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\40Hz\mpu_S3_2025-11-29_01-10-54.csv
3,GEN_S123_default,60.0,1,ax,0.014625238278269084,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\60Hz\mpu_S1_2025-11-29_01-11-10.csv
3,GEN_S123_default,60.0,1,ay,0.013302654712655184,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\60Hz\mpu_S1_2025-11-29_01-11-10.csv
3,GEN_S123_default,60.0,1,gz,0.023196697359744625,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\60Hz\mpu_S1_2025-11-29_01-11-10.csv
3,GEN_S123_default,60.0,2,ax,0.0164016365048055,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\60Hz\mpu_S2_2025-11-29_01-11-10.csv
3,GEN_S123_default,60.0,2,ay,0.014131601899235801,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\60Hz\mpu_S2_2025-11-29_01-11-10.csv
3,GEN_S123_default,60.0,2,gz,0.0269946065271984,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\60Hz\mpu_S2_2025-11-29_01-11-10.csv
3,GEN_S123_default,60.0,3,ax,0.014199430645396924,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\60Hz\mpu_S3_2025-11-29_01-11-10.csv
3,GEN_S123_default,60.0,3,ay,0.014062583355156446,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\60Hz\mpu_S3_2025-11-29_01-11-10.csv
3,GEN_S123_default,60.0,3,gz,0.02752734254101167,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\60Hz\mpu_S3_2025-11-29_01-11-10.csv
3,GEN_S123_default,80.0,1,ax,0.014753678584293928,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\80Hz\mpu_S1_2025-11-29_01-11-27.csv
3,GEN_S123_default,80.0,1,ay,0.013223166500564489,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\80Hz\mpu_S1_2025-11-29_01-11-27.csv
3,GEN_S123_default,80.0,1,gz,0.025614088523405704,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\80Hz\mpu_S1_2025-11-29_01-11-27.csv
3,GEN_S123_default,80.0,2,ax,0.02010931008988381,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\80Hz\mpu_S2_2025-11-29_01-11-27.csv
3,GEN_S123_default,80.0,2,ay,0.014259683608807576,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\80Hz\mpu_S2_2025-11-29_01-11-27.csv
3,GEN_S123_default,80.0,2,gz,0.030375935736747794,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\80Hz\mpu_S2_2025-11-29_01-11-27.csv
3,GEN_S123_default,80.0,3,ax,0.013943844944860742,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\80Hz\mpu_S3_2025-11-29_01-11-27.csv
3,GEN_S123_default,80.0,3,ay,0.013894302726204798,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\80Hz\mpu_S3_2025-11-29_01-11-27.csv
3,GEN_S123_default,80.0,3,gz,0.05368698463383821,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S123_default\80Hz\mpu_S3_2025-11-29_01-11-27.csv
3,GEN_S1_default,100.0,1,ax,0.014501808368643683,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\100Hz\mpu_S1_2025-11-29_01-08-57.csv
3,GEN_S1_default,100.0,1,ay,0.01317577742323793,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\100Hz\mpu_S1_2025-11-29_01-08-57.csv
3,GEN_S1_default,100.0,1,gz,0.03375497975044878,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\100Hz\mpu_S1_2025-11-29_01-08-57.csv
3,GEN_S1_default,120.0,1,ax,0.01421115483379535,1800,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\120Hz\mpu_S1_2025-11-29_01-09-14.csv
3,GEN_S1_default,120.0,1,ay,0.013346146631376883,1800,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\120Hz\mpu_S1_2025-11-29_01-09-14.csv
3,GEN_S1_default,120.0,1,gz,0.040447153517969875,1800,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\120Hz\mpu_S1_2025-11-29_01-09-14.csv
3,GEN_S1_default,140.0,1,ax,0.014915331736685572,2100,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\140Hz\mpu_S1_2025-11-29_01-09-30.csv
3,GEN_S1_default,140.0,1,ay,0.013495139731527233,2100,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\140Hz\mpu_S1_2025-11-29_01-09-30.csv
3,GEN_S1_default,140.0,1,gz,0.035148672676053865,2100,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\140Hz\mpu_S1_2025-11-29_01-09-30.csv
3,GEN_S1_default,160.0,1,ax,0.014691839518817536,2400,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\160Hz\mpu_S1_2025-11-29_01-09-47.csv
3,GEN_S1_default,160.0,1,ay,0.01363918415704771,2400,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\160Hz\mpu_S1_2025-11-29_01-09-47.csv
3,GEN_S1_default,160.0,1,gz,0.031167005105317266,2400,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\160Hz\mpu_S1_2025-11-29_01-09-47.csv
3,GEN_S1_default,180.0,1,ax,0.014356869486463652,2700,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\180Hz\mpu_S1_2025-11-29_01-10-04.csv
3,GEN_S1_default,180.0,1,ay,0.01311785522950802,2700,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\180Hz\mpu_S1_2025-11-29_01-10-04.csv
3,GEN_S1_default,180.0,1,gz,0.030967053802654666,2700,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\180Hz\mpu_S1_2025-11-29_01-10-04.csv
3,GEN_S1_default,200.0,1,ax,0.014683608187758587,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\200Hz\mpu_S1_2025-11-29_01-10-20.csv
3,GEN_S1_default,200.0,1,ay,0.013325243043174506,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\200Hz\mpu_S1_2025-11-29_01-10-20.csv
3,GEN_S1_default,200.0,1,gz,0.03570029785469168,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\200Hz\mpu_S1_2025-11-29_01-10-20.csv
3,GEN_S1_default,20.0,1,ax,0.015131019729169594,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\20Hz\mpu_S1_2025-11-29_01-07-50.csv
3,GEN_S1_default,20.0,1,ay,0.013399955313714547,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\20Hz\mpu_S1_2025-11-29_01-07-50.csv
3,GEN_S1_default,20.0,1,gz,0.03169974300728654,300,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\20Hz\mpu_S1_2025-11-29_01-07-50.csv
3,GEN_S1_default,40.0,1,ax,0.014450965914646972,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\40Hz\mpu_S1_2025-11-29_01-08-07.csv
3,GEN_S1_default,40.0,1,ay,0.013547287624719592,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\40Hz\mpu_S1_2025-11-29_01-08-07.csv
3,GEN_S1_default,40.0,1,gz,0.0278685230240123,600,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\40Hz\mpu_S1_2025-11-29_01-08-07.csv
3,GEN_S1_default,60.0,1,ax,0.015410126940072894,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\60Hz\mpu_S1_2025-11-29_01-08-24.csv
3,GEN_S1_default,60.0,1,ay,0.013630333582894139,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\60Hz\mpu_S1_2025-11-29_01-08-24.csv
3,GEN_S1_default,60.0,1,gz,0.025596552457791178,900,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\60Hz\mpu_S1_2025-11-29_01-08-24.csv
3,GEN_S1_default,80.0,1,ax,0.014656799799810261,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\80Hz\mpu_S1_2025-11-29_01-08-41.csv
3,GEN_S1_default,80.0,1,ay,0.01304938124464507,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\80Hz\mpu_S1_2025-11-29_01-08-41.csv
3,GEN_S1_default,80.0,1,gz,0.03437026554090381,1200,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\GEN_S1_default\80Hz\mpu_S1_2025-11-29_01-08-41.csv
3,SPEC_S123_6ch_both,100.0,1,ax,0.014920530426979042,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S1_2025-11-29_01-20-20.csv
3,SPEC_S123_6ch_both,100.0,1,ay,0.013033993003626702,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S1_2025-11-29_01-20-20.csv
3,SPEC_S123_6ch_both,100.0,1,az,0.026226291556708945,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S1_2025-11-29_01-20-20.csv
3,SPEC_S123_6ch_both,100.0,1,gx,0.034149062613576225,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S1_2025-11-29_01-20-20.csv
3,SPEC_S123_6ch_both,100.0,1,gy,0.034407415450183707,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S1_2025-11-29_01-20-20.csv
3,SPEC_S123_6ch_both,100.0,1,gz,0.027034892413036034,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S1_2025-11-29_01-20-20.csv
3,SPEC_S123_6ch_both,100.0,2,ax,0.01857468076881645,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S2_2025-11-29_01-20-20.csv
3,SPEC_S123_6ch_both,100.0,2,ay,0.0142284761563153,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S2_2025-11-29_01-20-20.csv
3,SPEC_S123_6ch_both,100.0,2,az,0.02326129582745499,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S2_2025-11-29_01-20-20.csv
3,SPEC_S123_6ch_both,100.0,2,gx,0.02985631494155136,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S2_2025-11-29_01-20-20.csv
3,SPEC_S123_6ch_both,100.0,2,gy,0.040767822981982324,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf3\SPEC_S123_6ch_both\100Hz\mpu_S2_2025-11-29_01-20-20.csv
