dlpf,tag,rate_hz,sensor_id,axis,std_dev,n_samples,source_file
1,SPEC_S123_6ch_both,50.0,3,gx,0.051332775202625754,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S123_6ch_both\50Hz\mpu_S3_2025-11-29_01-43-22.csv
1,SPEC_S123_6ch_both,50.0,3,gy,0.030986564964389066,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S123_6ch_both\50Hz\mpu_S3_2025-11-29_01-43-22.csv
1,SPEC_S123_6ch_both,50.0,3,gz,0.03966290446483658,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S123_6ch_both\50Hz\mpu_S3_2025-11-29_01-43-22.csv
1,SPEC_S1_1ch_acc,100.0,1,ax,0.026789609824464024,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\100Hz\mpu_S1_2025-11-29_01-37-00.csv
1,SPEC_S1_1ch_acc,100.0,1,ay,0.02515383492722594,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\100Hz\mpu_S1_2025-11-29_01-37-00.csv
1,SPEC_S1_1ch_acc,100.0,1,az,0.03989782033839949,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\100Hz\mpu_S1_2025-11-29_01-37-00.csv
1,SPEC_S1_1ch_acc,150.0,1,ax,0.02620775687362481,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\150Hz\mpu_S1_2025-11-29_01-37-17.csv
1,SPEC_S1_1ch_acc,150.0,1,ay,0.02376471721847784,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\150Hz\mpu_S1_2025-11-29_01-37-17.csv
1,SPEC_S1_1ch_acc,150.0,1,az,0.03950840843225722,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\150Hz\mpu_S1_2025-11-29_01-37-17.csv
1,SPEC_S1_1ch_acc,200.0,1,ax,0.025959889766780923,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\200Hz\mpu_S1_2025-11-29_01-37-33.csv
1,SPEC_S1_1ch_acc,200.0,1,ay,0.02564262557563169,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\200Hz\mpu_S1_2025-11-29_01-37-33.csv
1,SPEC_S1_1ch_acc,200.0,1,az,0.040289386502127,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\200Hz\mpu_S1_2025-11-29_01-37-33.csv
1,SPEC_S1_1ch_acc,250.0,1,ax,0.026346100907082056,3750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\250Hz\mpu_S1_2025-11-29_01-37-50.csv
1,SPEC_S1_1ch_acc,250.0,1,ay,0.02464375489846408,3750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\250Hz\mpu_S1_2025-11-29_01-37-50.csv
1,SPEC_S1_1ch_acc,250.0,1,az,0.04190189215542845,3750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\250Hz\mpu_S1_2025-11-29_01-37-50.csv
1,SPEC_S1_1ch_acc,300.0,1,ax,0.026355870692791317,4500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\300Hz\mpu_S1_2025-11-29_01-38-07.csv
1,SPEC_S1_1ch_acc,300.0,1,ay,0.02512422133718634,4500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\300Hz\mpu_S1_2025-11-29_01-38-07.csv
1,SPEC_S1_1ch_acc,300.0,1,az,0.04316636366384986,4500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\300Hz\mpu_S1_2025-11-29_01-38-07.csv
1,SPEC_S1_1ch_acc,350.0,1,ax,0.0267499736478293,5250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\350Hz\mpu_S1_2025-11-29_01-38-23.csv
1,SPEC_S1_1ch_acc,350.0,1,ay,0.02515736798809494,5250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\350Hz\mpu_S1_2025-11-29_01-38-23.csv
1,SPEC_S1_1ch_acc,350.0,1,az,0.04213975099916157,5250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\350Hz\mpu_S1_2025-11-29_01-38-23.csv
1,SPEC_S1_1ch_acc,400.0,1,ax,0.026332378184260645,6000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\400Hz\mpu_S1_2025-11-29_01-38-40.csv
1,SPEC_S1_1ch_acc,400.0,1,ay,0.025552419380360784,6000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\400Hz\mpu_S1_2025-11-29_01-38-40.csv
1,SPEC_S1_1ch_acc,400.0,1,az,0.04528847257283479,6000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\400Hz\mpu_S1_2025-11-29_01-38-40.csv
1,SPEC_S1_1ch_acc,450.0,1,ax,0.026851818661285203,6750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\450Hz\mpu_S1_2025-11-29_01-38-56.csv
1,SPEC_S1_1ch_acc,450.0,1,ay,0.02606793784098076,6750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\450Hz\mpu_S1_2025-11-29_01-38-56.csv
1,SPEC_S1_1ch_acc,450.0,1,az,0.04501358291673717,6750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\450Hz\mpu_S1_2025-11-29_01-38-56.csv
1,SPEC_S1_1ch_acc,500.0,1,ax,0.026519578601344334,7500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\500Hz\mpu_S1_2025-11-29_01-39-13.csv
1,SPEC_S1_1ch_acc,500.0,1,ay,0.02547344949691842,7500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\500Hz\mpu_S1_2025-11-29_01-39-13.csv
1,SPEC_S1_1ch_acc,500.0,1,az,0.043681638156520104,7500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\500Hz\mpu_S1_2025-11-29_01-39-13.csv
1,SPEC_S1_1ch_acc,50.0,1,ax,0.02523842300715613,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\50Hz\mpu_S1_2025-11-29_01-36-43.csv
1,SPEC_S1_1ch_acc,50.0,1,ay,0.023999065526723096,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\50Hz\mpu_S1_2025-11-29_01-36-43.csv
1,SPEC_S1_1ch_acc,50.0,1,az,0.03869102874854821,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_1ch_acc\50Hz\mpu_S1_2025-11-29_01-36-43.csv
1,SPEC_S1_3ch_default,100.0,1,ax,0.02721097564448285,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\100Hz\mpu_S1_2025-11-29_01-39-46.csv
1,SPEC_S1_3ch_default,100.0,1,ay,0.025292973068748607,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\100Hz\mpu_S1_2025-11-29_01-39-46.csv
1,SPEC_S1_3ch_default,100.0,1,gz,0.03587925450570785,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\100Hz\mpu_S1_2025-11-29_01-39-46.csv
1,SPEC_S1_3ch_default,150.0,1,ax,0.026857378116175494,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\150Hz\mpu_S1_2025-11-29_01-40-03.csv
1,SPEC_S1_3ch_default,150.0,1,ay,0.023726796319264293,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\150Hz\mpu_S1_2025-11-29_01-40-03.csv
1,SPEC_S1_3ch_default,150.0,1,gz,0.03935299650298858,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\150Hz\mpu_S1_2025-11-29_01-40-03.csv
1,SPEC_S1_3ch_default,200.0,1,ax,0.026161138029596187,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\200Hz\mpu_S1_2025-11-29_01-40-19.csv
1,SPEC_S1_3ch_default,200.0,1,ay,0.024785517527440078,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\200Hz\mpu_S1_2025-11-29_01-40-19.csv
1,SPEC_S1_3ch_default,200.0,1,gz,0.046883601374086065,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\200Hz\mpu_S1_2025-11-29_01-40-19.csv
1,SPEC_S1_3ch_default,250.0,1,ax,0.026702520247496857,3750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\250Hz\mpu_S1_2025-11-29_01-40-36.csv
1,SPEC_S1_3ch_default,250.0,1,ay,0.024367039310274893,3750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\250Hz\mpu_S1_2025-11-29_01-40-36.csv
1,SPEC_S1_3ch_default,250.0,1,gz,0.04969238068948049,3750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\250Hz\mpu_S1_2025-11-29_01-40-36.csv
1,SPEC_S1_3ch_default,300.0,1,ax,0.026665742884739555,4500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\300Hz\mpu_S1_2025-11-29_01-40-53.csv
1,SPEC_S1_3ch_default,300.0,1,ay,0.025822560894097152,4500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\300Hz\mpu_S1_2025-11-29_01-40-53.csv
1,SPEC_S1_3ch_default,300.0,1,gz,0.05415778481824737,4500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\300Hz\mpu_S1_2025-11-29_01-40-53.csv
1,SPEC_S1_3ch_default,350.0,1,ax,0.026980893627218217,5250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\350Hz\mpu_S1_2025-11-29_01-41-09.csv
1,SPEC_S1_3ch_default,350.0,1,ay,0.02491383278229424,5250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\350Hz\mpu_S1_2025-11-29_01-41-09.csv
1,SPEC_S1_3ch_default,350.0,1,gz,0.05349959430267263,5250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\350Hz\mpu_S1_2025-11-29_01-41-09.csv
1,SPEC_S1_3ch_default,400.0,1,ax,0.026457848106202435,6000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\400Hz\mpu_S1_2025-11-29_01-41-26.csv
1,SPEC_S1_3ch_default,400.0,1,ay,0.025137843109855507,6000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\400Hz\mpu_S1_2025-11-29_01-41-26.csv
1,SPEC_S1_3ch_default,400.0,1,gz,0.05923270288435457,6000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\400Hz\mpu_S1_2025-11-29_01-41-26.csv
1,SPEC_S1_3ch_default,450.0,1,ax,0.026686862007320192,6414,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\450Hz\mpu_S1_2025-11-29_01-41-42.csv
1,SPEC_S1_3ch_default,450.0,1,ay,0.02561982375887713,6414,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\450Hz\mpu_S1_2025-11-29_01-41-42.csv
1,SPEC_S1_3ch_default,450.0,1,gz,0.05997590497432603,6414,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\450Hz\mpu_S1_2025-11-29_01-41-42.csv
1,SPEC_S1_3ch_default,500.0,1,ax,0.02650753802729648,6588,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\500Hz\mpu_S1_2025-11-29_01-41-59.csv
1,SPEC_S1_3ch_default,500.0,1,ay,0.025610110805274883,6588,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\500Hz\mpu_S1_2025-11-29_01-41-59.csv
1,SPEC_S1_3ch_default,500.0,1,gz,0.06036536619526021,6588,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\500Hz\mpu_S1_2025-11-29_01-41-59.csv
1,SPEC_S1_3ch_default,50.0,1,ax,0.025962009292484278,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\50Hz\mpu_S1_2025-11-29_01-39-30.csv
1,SPEC_S1_3ch_default,50.0,1,ay,0.02424466498660273,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\50Hz\mpu_S1_2025-11-29_01-39-30.csv
1,SPEC_S1_3ch_default,50.0,1,gz,0.03009520737665176,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_3ch_default\50Hz\mpu_S1_2025-11-29_01-39-30.csv
1,SPEC_S1_6ch_both,100.0,1,ax,0.025910337142027787,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\100Hz\mpu_S1_2025-11-29_01-42-32.csv
1,SPEC_S1_6ch_both,100.0,1,ay,0.02422571881719139,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\100Hz\mpu_S1_2025-11-29_01-42-32.csv
1,SPEC_S1_6ch_both,100.0,1,az,0.04014007999049279,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\100Hz\mpu_S1_2025-11-29_01-42-32.csv
1,SPEC_S1_6ch_both,100.0,1,gx,0.04273775267219022,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\100Hz\mpu_S1_2025-11-29_01-42-32.csv
1,SPEC_S1_6ch_both,100.0,1,gy,0.041550173164335936,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\100Hz\mpu_S1_2025-11-29_01-42-32.csv
1,SPEC_S1_6ch_both,100.0,1,gz,0.03247609461226266,1500,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\100Hz\mpu_S1_2025-11-29_01-42-32.csv
1,SPEC_S1_6ch_both,150.0,1,ax,0.02639000838260666,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\150Hz\mpu_S1_2025-11-29_01-42-49.csv
1,SPEC_S1_6ch_both,150.0,1,ay,0.02391209685203605,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\150Hz\mpu_S1_2025-11-29_01-42-49.csv
1,SPEC_S1_6ch_both,150.0,1,az,0.039641095544867645,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\150Hz\mpu_S1_2025-11-29_01-42-49.csv
1,SPEC_S1_6ch_both,150.0,1,gx,0.05112918630704847,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\150Hz\mpu_S1_2025-11-29_01-42-49.csv
1,SPEC_S1_6ch_both,150.0,1,gy,0.04938812160985925,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\150Hz\mpu_S1_2025-11-29_01-42-49.csv
1,SPEC_S1_6ch_both,150.0,1,gz,0.03896314112519881,2250,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\150Hz\mpu_S1_2025-11-29_01-42-49.csv
1,SPEC_S1_6ch_both,200.0,1,ax,0.025964563757611994,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\200Hz\mpu_S1_2025-11-29_01-43-05.csv
1,SPEC_S1_6ch_both,200.0,1,ay,0.02455320944447912,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\200Hz\mpu_S1_2025-11-29_01-43-05.csv
1,SPEC_S1_6ch_both,200.0,1,az,0.04067076207703287,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\200Hz\mpu_S1_2025-11-29_01-43-05.csv
1,SPEC_S1_6ch_both,200.0,1,gx,0.05917569157425698,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\200Hz\mpu_S1_2025-11-29_01-43-05.csv
1,SPEC_S1_6ch_both,200.0,1,gy,0.05790568559322437,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\200Hz\mpu_S1_2025-11-29_01-43-05.csv
1,SPEC_S1_6ch_both,200.0,1,gz,0.04593366069110993,3000,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\200Hz\mpu_S1_2025-11-29_01-43-05.csv
1,SPEC_S1_6ch_both,50.0,1,ax,0.02670693657375574,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\50Hz\mpu_S1_2025-11-29_01-42-16.csv
1,SPEC_S1_6ch_both,50.0,1,ay,0.024805606282485973,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\50Hz\mpu_S1_2025-11-29_01-42-16.csv
1,SPEC_S1_6ch_both,50.0,1,az,0.037415299979517945,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\50Hz\mpu_S1_2025-11-29_01-42-16.csv
1,SPEC_S1_6ch_both,50.0,1,gx,0.026498980943998694,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\50Hz\mpu_S1_2025-11-29_01-42-16.csv
1,SPEC_S1_6ch_both,50.0,1,gy,0.02833060984237253,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\50Hz\mpu_S1_2025-11-29_01-42-16.csv
1,SPEC_S1_6ch_both,50.0,1,gz,0.024079064147025517,750,C:\Projects\sense-pi-local-recording-live-main\param_sweep_data\dlpf1\SPEC_S1_6ch_both\50Hz\mpu_S1_2025-11-29_01-42-16.csv
