timestamp_ns,t_s,sensor_id,ax,ay,az,gx,gy,gz
5258182300388,0.184025937,1,0.19393033447265623,1.715445489501953,-11.136629022216797,-0.816793893129771,0.6030534351145038,-1.3206106870229009
5258202262680,0.203988229,1,0.22385785522460935,1.7166425903320313,-11.257536206054686,-0.8244274809160306,0.549618320610687,-1.3129770992366412
5258222249867,0.223975416,1,0.2262520568847656,1.7513585144042967,-11.166556542968749,-0.8015267175572519,0.5877862595419847,-1.3358778625954197
5258242252940,0.243978489,1,0.20709844360351562,1.7489643127441405,-11.180921752929686,-0.816793893129771,0.5877862595419847,-1.2900763358778626
5258262251221,0.26397677,1,0.22744915771484372,1.6807295654296874,-11.196484063720703,-0.7938931297709924,0.6183206106870229,-1.3129770992366412
5258282251742,0.283977291,1,0.25139117431640623,1.715445489501953,-11.258733306884764,-0.8015267175572519,0.5801526717557252,-1.3282442748091603
5258302249242,0.303974791,1,0.2214636535644531,1.7178396911621092,-11.192892761230468,-0.7480916030534351,0.4961832061068702,-1.381679389312977
5258322251898,0.323977447,1,0.201112939453125,1.7453730102539062,-11.158176837158203,-0.8015267175572519,0.6106870229007634,-1.3435114503816794
5258342250961,0.34397651,1,0.2154781494140625,1.7369933044433592,-11.071985577392578,-0.8091603053435115,0.5648854961832062,-1.3358778625954197
5258362251846,0.363977395,1,0.25737667846679685,1.763329522705078,-11.189301458740234,-0.8396946564885496,0.5954198473282443,-1.3053435114503817
5258382251325,0.383976874,1,0.1975216369628906,1.7477672119140624,-11.215637677001952,-0.8015267175572519,0.5419847328244275,-1.3206106870229009
5258402251169,0.403976718,1,0.20829554443359374,1.70467158203125,-11.177330450439452,-0.8244274809160306,0.6030534351145038,-1.3053435114503817
5258422250232,0.423975781,1,0.2346317626953125,1.7621324218749999,-11.164162341308593,-0.8091603053435115,0.5801526717557252,-1.3435114503816794
5258442251117,0.443976666,1,0.18076222534179687,1.7298106994628906,-11.129446417236327,-0.8396946564885496,0.5877862595419847,-1.297709923664122
5258462251013,0.463976562,1,0.21787235107421873,1.68551796875,-11.167753643798827,-0.816793893129771,0.5267175572519084,-1.3129770992366412
5258482251482,0.483977031,1,0.20709844360351562,1.7573440185546874,-11.162965240478515,-0.7938931297709924,0.5877862595419847,-1.3358778625954197
5258502251325,0.503976874,1,0.2537853759765625,1.7609353210449217,-11.19887826538086,-0.8320610687022901,0.5877862595419847,-1.3511450381679388
5258522253617,0.523979166,1,0.2166752502441406,1.7597382202148437,-11.16057103881836,-0.8244274809160306,0.5572519083969466,-1.3511450381679388
5258542251169,0.543976718,1,0.2861070983886719,1.7393875061035156,-11.173739147949219,-0.8549618320610687,0.5572519083969466,-1.366412213740458
5258562250752,0.563976301,1,0.181959326171875,1.7357962036132812,-11.183315954589844,-0.8549618320610687,0.5801526717557252,-1.3282442748091603
5258582252211,0.58397776,1,0.24061726684570311,1.715445489501953,-11.188104357910156,-0.816793893129771,0.5725190839694656,-1.3129770992366412
5258602250544,0.603976093,1,0.229843359375,1.7310078002929687,-11.215637677001952,-0.7786259541984732,0.5343511450381679,-1.3587786259541985
5258622250752,0.623976301,1,0.2214636535644531,1.7118541870117185,-11.184513055419922,-0.8091603053435115,0.5954198473282443,-1.3587786259541985
5258642251846,0.643977395,1,0.2262520568847656,1.7238251953125,-11.167753643798827,-0.8396946564885496,0.5648854961832062,-1.366412213740458
5258662249971,0.66397552,1,0.20709844360351562,1.6843208679199217,-11.231199987792968,-0.8244274809160306,0.6030534351145038,-1.3358778625954197
5258682250961,0.68397651,1,0.24660277099609373,1.7214309936523438,-11.177330450439452,-0.8549618320610687,0.6335877862595419,-1.3587786259541985
