timestamp_ns,t_s,sensor_id,ax,ay,az,gx,gy,gz
5309258382973,0.171126927,2,7.970297326660156,5.743689782714843,0.7278373046875,-1.717557251908397,0.3282442748091603,-1.4961832061068703
5309264617348,0.177361302,2,8.124723333740233,5.762843395996094,0.6955155822753906,-1.7251908396946565,0.1984732824427481,-1.6030534351145038
5309270609587,0.183353541,2,8.098387115478515,5.76523759765625,0.7481880187988281,-1.6946564885496183,0.2366412213740458,-1.4961832061068703
5309276548754,0.189292708,2,8.12711753540039,5.7891796142578125,0.8020575561523438,-1.786259541984733,0.2748091603053435,-1.5114503816793894
5309282519587,0.195263541,2,8.070853796386718,5.754463690185546,0.7134720947265625,-1.717557251908397,0.1984732824427481,-1.6870229007633588
5309288461410,0.201205364,2,8.134300140380859,5.7149593627929685,0.74699091796875,-1.7328244274809161,0.22900763358778625,-1.6946564885496183
5309294369691,0.207113645,2,8.143876947021484,5.708973858642578,0.7433996154785156,-1.816793893129771,0.2366412213740458,-1.6030534351145038
5309300323077,0.213067031,2,8.095992913818359,5.815515832519531,0.7110778930664062,-1.7251908396946565,0.1984732824427481,-1.6259541984732824
5309306228806,0.21897276,2,8.110358123779296,5.781997009277344,0.7254431030273437,-1.7709923664122138,0.2595419847328244,-1.450381679389313
5309312169327,0.224913281,2,8.13310303955078,5.7317187744140625,0.7122749938964843,-1.7251908396946565,0.3435114503816794,-1.5954198473282444
5309318123077,0.230867031,2,8.149862451171874,5.744886883544922,0.7649474304199219,-1.7328244274809161,0.2595419847328244,-1.5038167938931297
5309324078337,0.236822291,2,8.163030560302733,5.777208605957031,0.709880792236328,-1.7786259541984732,0.26717557251908397,-1.6030534351145038
5309330018233,0.242762187,2,8.118737829589843,5.758054992675781,0.6811503723144531,-1.717557251908397,0.25190839694656486,-1.6946564885496183
5309335874223,0.248618177,2,8.161833459472655,5.6958057495117185,0.7457938171386719,-1.8015267175572518,0.3969465648854962,-1.5114503816793894
5309341850525,0.254594479,2,8.110358123779296,5.766434698486328,0.7362170104980469,-1.6488549618320612,0.3893129770992366,-1.5572519083969465
5309347772816,0.26051677,2,8.117540728759765,5.723339068603515,0.7026981872558593,-1.7633587786259541,0.32061068702290074,-1.6106870229007633
5309353756983,0.266500937,2,8.17859287109375,5.780799908447265,0.7134720947265625,-1.8396946564885497,0.3282442748091603,-1.5877862595419847
5309359660525,0.272404479,2,8.074445098876952,5.7843912109375,0.7817068420410156,-1.7786259541984732,0.37404580152671757,-1.7251908396946565
5309365601827,0.278345781,2,8.134300140380859,5.706579656982422,0.7170633972167968,-1.8091603053435115,0.17557251908396945,-1.618320610687023
5309371518441,0.284262395,2,8.109161022949218,5.7520694885253905,0.6667851623535156,-1.8091603053435115,0.1297709923664122,-1.5267175572519085
5309377461827,0.290205781,2,8.16542476196289,5.740098480224609,0.737414111328125,-1.83206106870229,0.15267175572519084,-1.6488549618320612
5309383341150,0.296085104,2,8.14627114868164,5.710170959472656,0.7350199096679687,-1.816793893129771,0.13740458015267176,-1.702290076335878
5309389237452,0.301981406,2,8.130708837890625,5.7700260009765625,0.7266402038574218,-1.6870229007633588,0.21374045801526717,-1.549618320610687
5309395139483,0.307883437,2,8.105569720458984,5.722141967773437,0.7577648254394531,-1.717557251908397,0.3816793893129771,-1.6564885496183206
5309401064379,0.313808333,2,8.136694342041014,5.740098480224609,0.7242460021972655,-1.7404580152671756,0.37404580152671757,-1.633587786259542
5309406954743,0.319698697,2,8.147468249511718,5.802347723388672,0.7864952453613281,-1.8473282442748091,0.21374045801526717,-1.4961832061068703
5309412856775,0.325600729,2,8.111555224609374,5.7149593627929685,0.7817068420410156,-1.7786259541984732,0.37404580152671757,-1.4961832061068703
5309418780316,0.33152427,2,8.117540728759765,5.805939025878906,0.7254431030273437,-1.7328244274809161,0.25190839694656486,-1.5954198473282444
5309424688025,0.337431979,2,8.14028564453125,5.701791253662109,0.7481880187988281,-1.748091603053435,0.3282442748091603,-1.5725190839694656
5309430501098,0.343245052,2,8.093598712158203,5.729324572753906,0.5889736083984375,-1.7633587786259541,0.17557251908396945,-1.5572519083969465
5309436370577,0.349114531,2,8.105569720458984,5.729324572753906,0.6955155822753906,-1.7938931297709924,0.22900763358778625,-1.6259541984732824
5309442241514,0.354985468,2,8.122329132080077,5.783194110107422,0.7170633972167968,-1.7786259541984732,0.32061068702290074,-1.5725190839694656
5309448166150,0.360910104,2,7.994239343261718,5.742492681884765,0.7242460021972655,-1.748091603053435,0.24427480916030533,-1.6106870229007633
5309454057920,0.366801874,2,8.090007409667969,5.7508723876953125,0.7074865905761718,-1.786259541984733,0.17557251908396945,-1.6259541984732824
5309459978077,0.372722031,2,8.139088543701172,5.730521673583984,0.6464344482421874,-1.7938931297709924,0.4122137404580153,-1.5114503816793894
5309465948233,0.378692187,2,8.045714678955077,5.773617303466796,0.7505822204589844,-1.7557251908396947,0.24427480916030533,-1.5801526717557253
5309471877920,0.384621874,2,8.166621862792969,5.781997009277344,0.6715735656738281,-1.7786259541984732,0.32061068702290074,-1.5877862595419847
5309477836618,0.390580572,2,8.123526232910155,5.767631799316406,0.6787561706542968,-1.748091603053435,0.2366412213740458,-1.5267175572519085
5309483763493,0.396507447,2,8.080430603027343,5.705382556152343,0.6907271789550781,-1.7709923664122138,0.16030534351145037,-1.5190839694656488
5309489671723,0.402415677,2,8.143876947021484,5.777208605957031,0.6883329772949218,-1.7251908396946565,0.16793893129770993,-1.549618320610687
5309495582816,0.40832677,2,8.105569720458984,5.76523759765625,0.689530078125,-1.83206106870229,0.22137404580152673,-1.6717557251908397
5309501455629,0.414199583,2,8.118737829589843,5.781997009277344,0.7541735229492187,-1.7557251908396947,0.37404580152671757,-1.5190839694656488
5309507350420,0.420094374,2,8.097190014648437,5.737704278564453,0.689530078125,-1.8244274809160306,0.22900763358778625,-1.549618320610687
