timestamp_ns,t_s,sensor_id,ax,ay,az
4892675285111,0.061493802,1,0.23223756103515625,1.7298106994628906,-11.165359442138671
4892681911986,0.068120677,1,0.2597708801269531,1.7573440185546874,-11.130643518066405
4892688577454,0.074786145,1,0.22744915771484372,1.7513585144042967,-11.142614526367186
4892695245111,0.081453802,1,0.19393033447265623,1.7621324218749999,-11.213243475341796
4892701905840,0.088114531,1,0.20231004028320312,1.7561469177246092,-11.150994232177734
4892708571048,0.094779739,1,0.20829554443359374,1.70467158203125,-11.12226381225586
4892715237298,0.101445989,1,0.2166752502441406,1.7357962036132812,-11.183315954589844
4892721903861,0.108112552,1,0.22744915771484372,1.763329522705078,-11.174936248779296
4892728569798,0.114778489,1,0.2059013427734375,1.7657237243652342,-11.206060870361327
4892735234798,0.121443489,1,0.19153613281249998,1.7010802795410156,-11.19887826538086
4892741903809,0.1281125,1,0.19153613281249998,1.7010802795410156,-11.235988391113281
4892748569434,0.134778125,1,0.21906945190429686,1.7405846069335937,-11.235988391113281
4892755236465,0.141445156,1,0.201112939453125,1.6938976745605467,-11.17852755126953
4892761902871,0.148111562,1,0.20829554443359374,1.7238251953125,-11.10191309814453
4892768569954,0.154778645,1,0.22385785522460935,1.7621324218749999,-11.238382592773437
4892775236100,0.161444791,1,0.201112939453125,1.7621324218749999,-11.243170996093749
4892781903027,0.168111718,1,0.19033903198242186,1.7298106994628906,-11.21683477783203
4892788569486,0.174778177,1,0.2537853759765625,1.7453730102539062,-11.143811627197264
4892795235579,0.18144427,1,0.1975216369628906,1.7022773803710936,-11.127052215576171
4892801902871,0.188111562,1,0.2262520568847656,1.714248388671875,-11.206060870361327
4892808569381,0.194778072,1,0.24061726684570311,1.7657237243652342,-11.251550701904296
4892815236204,0.201444895,1,0.2214636535644531,1.7202338928222656,-11.137826123046874
4892821903652,0.208112343,1,0.2346317626953125,1.678335363769531,-11.105504400634764
4892828567767,0.214776458,1,0.21188684692382811,1.7501614135742187,-11.25514200439453
4892835236361,0.221445052,1,0.20709844360351562,1.7166425903320313,-11.164162341308593
4892841904694,0.228113385,1,0.23343466186523437,1.7262193969726563,-11.139023223876952
4892848569277,0.234777968,1,0.16998831787109375,1.7322049011230467,-11.19887826538086
4892855236100,0.241444791,1,0.20829554443359374,1.7453730102539062,-11.227608685302734
4892861903600,0.248112291,1,0.17477672119140625,1.6986860778808592,-11.125855114746093
4892868569538,0.254778229,1,0.22266075439453123,1.7369933044433592,-11.124658013916015
4892875236204,0.261444895,1,0.24660277099609373,1.7609353210449217,-11.155782635498046
4892881902715,0.268111406,1,0.24660277099609373,1.7717092285156248,-11.24915650024414
4892888569329,0.27477802,1,0.20231004028320312,1.7717092285156248,-11.330559356689452
4892895236569,0.28144526,1,0.181959326171875,1.7800889343261719,-11.177330450439452
4892901902142,0.288110833,1,0.23343466186523437,1.7202338928222656,-11.162965240478515
4892908569381,0.294778072,1,0.19991583862304688,1.7262193969726563,-11.194089862060546
4892915236361,0.301445052,1,0.2262520568847656,1.7381904052734374,-11.158176837158203
4892921903079,0.30811177,1,0.20829554443359374,1.7657237243652342,-11.131840618896483
4892928570006,0.314778697,1,0.2442085693359375,1.7094599853515624,-11.184513055419922
4892935236829,0.32144552,1,0.23343466186523437,1.7465701110839842,-11.208455072021483
4892941903079,0.32811177,1,0.22744915771484372,1.697488977050781,-11.218031878662108
4892948571204,0.334779895,1,0.2166752502441406,1.7609353210449217,-11.243170996093749
4892955237194,0.341445885,1,0.22266075439453123,1.715445489501953,-11.186907257080078
4892961902298,0.348110989,1,0.18076222534179687,1.7202338928222656,-11.17852755126953
4892968569381,0.354778072,1,0.25258827514648435,1.7106570861816406,-11.116278308105468
4892975236413,0.361445104,1,0.2549824768066406,1.7082628845214842,-11.221623181152344
4892981903183,0.368111874,1,0.22385785522460935,1.734599102783203,-11.143811627197264
4892988567819,0.37477651,1,0.2693476867675781,1.6998831787109374,-11.220426080322264
4892995236152,0.381444843,1,0.25737667846679685,1.7477672119140624,-11.184513055419922
4893001902715,0.388111406,1,0.20829554443359374,1.7549498168945312,-11.196484063720703
4893008569121,0.394777812,1,0.229843359375,1.725022296142578,-11.207257971191405
4893015236204,0.401444895,1,0.19512743530273435,1.7286135986328124,-11.189301458740234
4893021904069,0.40811276,1,0.16998831787109375,1.7693150268554687,-11.17852755126953
4893028569121,0.414777812,1,0.16998831787109375,1.7693150268554687,-11.194089862060546
4893035236413,0.421445104,1,0.24660277099609373,1.7489643127441405,-11.194089862060546
4893041903131,0.428111822,1,0.23582886352539062,1.6819266662597656,-11.2240173828125
4893048568756,0.434777447,1,0.2346317626953125,1.7549498168945312,-11.196484063720703
4893055235527,0.441444218,1,0.26216508178710934,1.7310078002929687,-11.133037719726563
4893061902194,0.448110885,1,0.24061726684570311,1.7322049011230467,-11.231199987792968
4893068569329,0.45477802,1,0.25737667846679685,1.7274164978027342,-11.25514200439453
4893075236152,0.461444843,1,0.20829554443359374,1.70467158203125,-11.207257971191405
4893081903913,0.468112604,1,0.21428104858398436,1.7561469177246092,-11.17852755126953
4893088568756,0.474777447,1,0.24181436767578124,1.7238251953125,-11.15338843383789
4893095236361,0.481445052,1,0.23223756103515625,1.7214309936523438,-11.250353601074218
4893101902611,0.488111302,1,0.22744915771484372,1.7381904052734374,-11.197681164550781
4893108569538,0.494778229,1,0.20829554443359374,1.7549498168945312,-11.128249316406249
4893115235788,0.501444479,1,0.19153613281249998,1.7298106994628906,-11.215637677001952
4893121903965,0.508112656,1,0.2454056701660156,1.707065783691406,-11.17254204711914
4893128568600,0.514777291,1,0.18435352783203124,1.7597382202148437,-11.17852755126953
4893135235788,0.521444479,1,0.28012159423828126,1.7489643127441405,-11.17852755126953
4893141902506,0.528111197,1,0.2154781494140625,1.7118541870117185,-11.13423482055664
4893148568548,0.534777239,1,0.20829554443359374,1.753752716064453,-11.196484063720703
4893155235058,0.541443749,1,0.21428104858398436,1.772906329345703,-11.186907257080078
4893161902663,0.548111354,1,0.2501940734863281,1.7405846069335937,-11.195286962890624
4893168569069,0.55477776,1,0.2501940734863281,1.714248388671875,-11.192892761230468
4893175236204,0.561444895,1,0.23343466186523437,1.714248388671875,-11.291055029296874
4893181902663,0.568111354,1,0.23343466186523437,1.753752716064453,-11.137826123046874
4893188569486,0.574778177,1,0.2501940734863281,1.7465701110839842,-11.227608685302734
4893195234225,0.581442916,1,0.23582886352539062,1.70467158203125,-11.171344946289063
4893201903808,0.588112499,1,0.21068974609375,1.7525556152343749,-11.200075366210937
4893208569538,0.594778229,1,0.15562310791015624,1.7262193969726563,-11.177330450439452
4893215234538,0.601443229,1,0.23343466186523437,1.7417817077636717,-11.222820281982422
4893221903600,0.608112291,1,0.21787235107421873,1.7405846069335937,-11.123460913085937
4893228569277,0.614777968,1,0.2059013427734375,1.7525556152343749,-11.202469567871093
4893235235683,0.621444374,1,0.22266075439453123,1.7393875061035156,-11.162965240478515
4893241903235,0.628111926,1,0.24301146850585936,1.7800889343261719,-11.143811627197264
4893248569850,0.634778541,1,0.22026655273437498,1.7118541870117185,-11.182118853759764
4893255235579,0.64144427,1,0.1927332336425781,1.7717092285156248,-11.103110198974608
4893261903079,0.64811177,1,0.20829554443359374,1.6747440612792968,-11.180921752929686
4893268569433,0.654778124,1,0.21188684692382811,1.7393875061035156,-11.174936248779296
4893275235944,0.661444635,1,0.2346317626953125,1.7489643127441405,-11.19887826538086
4893281903756,0.668112447,1,0.20709844360351562,1.7166425903320313,-11.208455072021483
4893288569277,0.674777968,1,0.23223756103515625,1.744175909423828,-11.24915650024414
4893295235319,0.68144401,1,0.23343466186523437,1.744175909423828,-11.137826123046874
4893301910006,0.688118697,1,0.2262520568847656,1.7238251953125,-11.202469567871093
4893308572090,0.694780781,1,0.23104046020507812,1.7274164978027342,-11.119869610595703
4893315236152,0.701444843,1,0.23104046020507812,1.7274164978027342,-11.204863769531249
4893321902298,0.708110989,1,0.21787235107421873,1.705868682861328,-11.204863769531249
4893328569381,0.714778072,1,0.18914193115234373,1.6747440612792968,-11.180921752929686
4893335235527,0.721444218,1,0.27293898925781246,1.7286135986328124,-11.2240173828125
4893341903496,0.728112187,1,0.1867477294921875,1.7082628845214842,-11.179724652099608
4893348570110,0.734778801,1,0.21188684692382811,1.7082628845214842,-11.257536206054686
4893355235840,0.741444531,1,0.21428104858398436,1.7561469177246092,-11.189301458740234
4893361902610,0.748111301,1,0.229843359375,1.8004396484374998,-11.136629022216797
4893368569590,0.754778281,1,0.21188684692382811,1.7310078002929687,-11.173739147949219
4893375236308,0.761444999,1,0.239420166015625,1.7262193969726563,-11.23000288696289
4893381903704,0.768112395,1,0.2154781494140625,1.7393875061035156,-11.164162341308593
4893388569225,0.774777916,1,0.229843359375,1.6843208679199217,-11.152191333007812
4893395235788,0.781444479,1,0.239420166015625,1.7334020019531249,-11.176133349609374
4893401903027,0.788111718,1,0.25258827514648435,1.7298106994628906,-11.213243475341796
4893408569798,0.794778489,1,0.2454056701660156,1.7298106994628906,-11.152191333007812
4893415235788,0.801444479,1,0.25258827514648435,1.7453730102539062,-11.156979736328124
4893421902871,0.808111562,1,0.22864625854492185,1.7609353210449217,-11.176133349609374
4893428568704,0.814777395,1,0.2537853759765625,1.744175909423828,-11.196484063720703
4893435235840,0.821444531,1,0.25258827514648435,1.7369933044433592,-11.182118853759764
4893441901308,0.828109999,1,0.21308394775390624,1.7262193969726563,-11.15338843383789
4893448569746,0.834778437,1,0.19991583862304688,1.7214309936523438,-11.162965240478515
4893455235787,0.841444478,1,0.19991583862304688,1.7621324218749999,-11.182118853759764
4893461902350,0.848111041,1,0.2537853759765625,1.7621324218749999,-11.049240661621093
4893468570944,0.854779635,1,0.26815058593749996,1.7262193969726563,-11.202469567871093
4893475235944,0.861444635,1,0.2537853759765625,1.7274164978027342,-11.146205828857422
4893481902402,0.868111093,1,0.26695348510742184,1.7106570861816406,-11.182118853759764
4893488569017,0.874777708,1,0.19991583862304688,1.7405846069335937,-11.245565197753905
4893495235735,0.881444426,1,0.21188684692382811,1.7334020019531249,-11.194089862060546
4893501900944,0.888109635,1,0.22744915771484372,1.7393875061035156,-11.214440576171874
4893508570319,0.89477901,1,0.239420166015625,1.7525556152343749,-11.174936248779296
4893515235579,0.90144427,1,0.22864625854492185,1.7166425903320313,-11.156979736328124
4893521902871,0.908111562,1,0.19991583862304688,1.715445489501953,-11.179724652099608
4893528569590,0.914778281,1,0.2705447875976562,1.7226280944824217,-11.201272467041015
4893535233965,0.921442656,1,0.17118541870117188,1.7489643127441405,-11.12226381225586
