timestamp_ns,t_s,sensor_id,ax,ay,az,gx,gy,gz
3859475904776,0.184023959,1,0.23343466186523437,1.7202338928222656,-11.203666668701171,-0.8015267175572519,0.5725190839694656,-1.2900763358778626
3859495864567,0.20398375,1,0.2561795776367187,1.7393875061035156,-11.186907257080078,-0.816793893129771,0.5419847328244275,-1.3282442748091603
3859515853109,0.223972292,1,0.23223756103515625,1.7202338928222656,-11.162965240478515,-0.8396946564885496,0.6106870229007634,-1.3358778625954197
3859535855974,0.243975157,1,0.23223756103515625,1.734599102783203,-11.200075366210937,-0.8549618320610687,0.549618320610687,-1.366412213740458
3859555855349,0.263974532,1,0.201112939453125,1.7106570861816406,-11.17254204711914,-0.8396946564885496,0.549618320610687,-1.3053435114503817
3859575855505,0.283974688,1,0.21068974609375,1.7190367919921874,-11.200075366210937,-0.8244274809160306,0.5572519083969466,-1.3282442748091603
3859595853942,0.303973125,1,0.2166752502441406,1.7190367919921874,-11.154585534667968,-0.8091603053435115,0.5572519083969466,-1.3282442748091603
3859615854099,0.323973282,1,0.2346317626953125,1.7166425903320313,-11.182118853759764,-0.816793893129771,0.549618320610687,-1.3282442748091603
3859635854828,0.343974011,1,0.2214636535644531,1.7417817077636717,-11.176133349609374,-0.8473282442748091,0.5801526717557252,-1.282442748091603
3859655853474,0.363972657,1,0.24181436767578124,1.697488977050781,-11.213243475341796,-0.816793893129771,0.5801526717557252,-1.297709923664122
3859675855140,0.383974323,1,0.2154781494140625,1.7298106994628906,-11.18571015625,-0.8320610687022901,0.5954198473282443,-1.3206106870229009
3859695853317,0.4039725,1,0.23104046020507812,1.7238251953125,-11.215637677001952,-0.8625954198473282,0.5419847328244275,-1.3282442748091603
3859715852588,0.423971771,1,0.23104046020507812,1.7262193969726563,-11.215637677001952,-0.8625954198473282,0.5419847328244275,-1.3129770992366412
3859735853734,0.443972917,1,0.21188684692382811,1.7286135986328124,-11.19169566040039,-0.8396946564885496,0.5648854961832062,-1.3053435114503817
3859755853578,0.463972761,1,0.23104046020507812,1.7166425903320313,-11.19887826538086,-0.8549618320610687,0.5877862595419847,-1.3282442748091603
3859775851755,0.483970938,1,0.229843359375,1.7082628845214842,-11.202469567871093,-0.8625954198473282,0.5267175572519084,-1.3282442748091603
3859795854359,0.503973542,1,0.23343466186523437,1.7166425903320313,-11.183315954589844,-0.8396946564885496,0.5801526717557252,-1.3129770992366412
3859815854671,0.523973854,1,0.21906945190429686,1.734599102783203,-11.213243475341796,-0.8015267175572519,0.5572519083969466,-1.3206106870229009
3859835853265,0.543972448,1,0.2262520568847656,1.7310078002929687,-11.192892761230468,-0.8396946564885496,0.6259541984732825,-1.3206106870229009
3859855856078,0.563975261,1,0.24181436767578124,1.7298106994628906,-11.202469567871093,-0.816793893129771,0.5877862595419847,-1.3206106870229009
3859875854828,0.583974011,1,0.22505495605468748,1.7262193969726563,-11.167753643798827,-0.8396946564885496,0.5725190839694656,-1.3129770992366412
3859895852953,0.603972136,1,0.23702596435546874,1.715445489501953,-11.184513055419922,-0.8549618320610687,0.549618320610687,-1.3053435114503817
3859915857692,0.623976875,1,0.24301146850585936,1.744175909423828,-11.221623181152344,-0.8549618320610687,0.6030534351145038,-1.3282442748091603
3859935853942,0.643973125,1,0.23822306518554687,1.7310078002929687,-11.18571015625,-0.8473282442748091,0.6030534351145038,-1.3358778625954197
3859955854203,0.663973386,1,0.20350714111328125,1.7513585144042967,-11.17254204711914,-0.8473282442748091,0.5419847328244275,-1.3129770992366412
3859975852484,0.683971667,1,0.2154781494140625,1.7417817077636717,-11.177330450439452,-0.8549618320610687,0.5954198473282443,-1.3511450381679388
3859995853682,0.703972865,1,0.22026655273437498,1.7214309936523438,-11.19169566040039,-0.8778625954198473,0.6106870229007634,-1.3587786259541985
3860015855765,0.723974948,1,0.23582886352539062,1.7322049011230467,-11.218031878662108,-0.8549618320610687,0.5725190839694656,-1.3587786259541985
3860035855192,0.743974375,1,0.22505495605468748,1.707065783691406,-11.195286962890624,-0.8396946564885496,0.5572519083969466,-1.297709923664122
3860055856338,0.763975521,1,0.20350714111328125,1.7118541870117185,-11.197681164550781,-0.8778625954198473,0.5343511450381679,-1.3282442748091603
3860075854359,0.783973542,1,0.20709844360351562,1.7322049011230467,-11.204863769531249,-0.8702290076335878,0.5954198473282443,-1.3282442748091603
3860095853682,0.803972865,1,0.22266075439453123,1.725022296142578,-11.139023223876952,-0.816793893129771,0.5419847328244275,-1.3358778625954197
3860115854932,0.823974115,1,0.22385785522460935,1.7286135986328124,-11.231199987792968,-0.8015267175572519,0.5267175572519084,-1.3206106870229009
3860135852692,0.843971875,1,0.23822306518554687,1.7106570861816406,-11.15338843383789,-0.8320610687022901,0.6030534351145038,-1.3206106870229009
3860155853265,0.863972448,1,0.24301146850585936,1.7322049011230467,-11.219228979492186,-0.8244274809160306,0.5801526717557252,-1.3129770992366412
3860175853786,0.883972969,1,0.22385785522460935,1.7334020019531249,-11.192892761230468,-0.8320610687022901,0.6106870229007634,-1.3282442748091603
3860195853161,0.903972344,1,0.19871873779296872,1.753752716064453,-11.202469567871093,-0.8244274809160306,0.6259541984732825,-1.3129770992366412
3860215854046,0.923973229,1,0.21906945190429686,1.70467158203125,-11.214440576171874,-0.8702290076335878,0.6335877862595419,-1.3587786259541985
3860235855140,0.943974323,1,0.2059013427734375,1.7369933044433592,-11.225214483642578,-0.8396946564885496,0.5572519083969466,-1.3206106870229009
3860255852900,0.963972083,1,0.201112939453125,1.7034744812011717,-11.167753643798827,-0.8778625954198473,0.5725190839694656,-1.3053435114503817
3860275852223,0.983971406,1,0.22385785522460935,1.7214309936523438,-11.202469567871093,-0.8702290076335878,0.5267175572519084,-1.297709923664122
