timestamp_ns,t_s,sensor_id,ax,ay,gz
4808725507695,0.172374896,2,8.160636358642577,5.768828900146484,-1.5190839694656488
4808731576914,0.178444115,2,8.210914593505859,5.762843395996094,-1.6106870229007633
4808737808945,0.184676146,2,8.117540728759765,5.700594152832031,-1.5801526717557253
4808744046966,0.190914167,2,8.054094384765625,5.744886883544922,-1.5267175572519085
4808750263424,0.197130625,2,8.099584216308592,5.735310076904296,-1.5877862595419847
4808756519257,0.203386458,2,8.100781317138672,5.722141967773437,-1.6106870229007633
4808762767486,0.209634687,2,8.169016064453125,5.755660791015624,-1.5190839694656488
4808769018684,0.215885885,2,8.117540728759765,5.743689782714843,-1.549618320610687
4808775257955,0.222125156,2,8.104372619628906,5.761646295166015,-1.6488549618320612
4808781519570,0.228386771,2,8.122329132080077,5.746083984375,-1.5572519083969465
4808787767903,0.234635104,2,8.100781317138672,5.760449194335937,-1.6641221374045803
4808794015872,0.240883073,2,8.112752325439452,5.80354482421875,-1.5267175572519085
4808800269205,0.247136406,2,8.129511737060547,5.755660791015624,-1.5725190839694656
4808806514466,0.253381667,2,8.099584216308592,5.798756420898437,-1.5801526717557253
4808812766601,0.259633802,2,8.152256652832031,5.711368060302734,-1.7251908396946565
4808819013632,0.265880833,2,8.079233502197265,5.756857891845703,-1.5419847328244274
4808825291914,0.272159115,2,8.100781317138672,5.760449194335937,-1.4732824427480915
4808831514518,0.278381719,2,8.086416107177733,5.777208605957031,-1.5954198473282444
4808837767278,0.284634479,2,8.130708837890625,5.728127471923828,-1.6259541984732824
4808844043059,0.29091026,2,8.143876947021484,5.746083984375,-1.6412213740458015
4808850268841,0.297136042,2,8.103175518798828,5.760449194335937,-1.5038167938931297
4808856511080,0.303378281,2,8.13310303955078,5.760449194335937,-1.5877862595419847
4808862761966,0.309629167,2,8.085219006347655,5.738901379394531,-1.549618320610687
4808868999934,0.315867135,2,8.10796392211914,5.724536169433593,-1.618320610687023
4808875273997,0.322141198,2,8.245630517578125,5.744886883544922,-1.6106870229007633
4808881517070,0.328384271,2,8.129511737060547,5.734112976074218,-1.6793893129770991
4808887762018,0.334629219,2,8.118737829589843,5.79037671508789,-1.5572519083969465
4808894011184,0.340878385,2,8.173804467773436,5.68862314453125,-1.5190839694656488
4808900300143,0.347167344,2,8.093598712158203,5.708973858642578,-1.6717557251908397
4808906513945,0.353381146,2,8.117540728759765,5.786785412597656,-1.633587786259542
4808912764674,0.359631875,2,8.141482745361328,5.77122310180664,-1.6564885496183206
4808919017070,0.365884271,2,8.116343627929687,5.746083984375,-1.7099236641221374
4808925296080,0.372163281,2,8.095992913818359,5.738901379394531,-1.534351145038168
4808931513320,0.378380521,2,8.143876947021484,5.786785412597656,-1.534351145038168
4808937766861,0.384634062,2,8.141482745361328,5.759252093505859,-1.6717557251908397
4808944035507,0.390902708,2,8.091204510498047,5.753266589355468,-1.5267175572519085
4808950263372,0.397130573,2,8.10796392211914,5.741295581054687,-1.5267175572519085
4808956520559,0.40338776,2,8.151059552001952,5.754463690185546,-1.549618320610687
4808962761601,0.409628802,2,8.109161022949218,5.786785412597656,-1.5725190839694656
4808969012486,0.415879687,2,8.064868292236328,5.716156463623046,-1.5267175572519085
4808975260143,0.422127344,2,8.095992913818359,5.772420202636718,-1.5801526717557253
4808981514309,0.42838151,2,8.135497241210937,5.744886883544922,-1.549618320610687
4808987761705,0.434628906,2,8.12711753540039,5.76523759765625,-1.6259541984732824
4808994014830,0.440882031,2,8.142679846191406,5.776011505126953,-1.6564885496183206
4809000266653,0.447133854,2,8.061276989746093,5.798756420898437,-1.4809160305343512
4809006513632,0.453380833,2,8.134300140380859,5.779602807617187,-1.5954198473282444
4809012767122,0.459634323,2,8.09479581298828,5.778405706787109,-1.534351145038168
4809019043268,0.465910469,2,8.155847955322265,5.7520694885253905,-1.534351145038168
4809025298528,0.472165729,2,8.145074047851562,5.783194110107422,-1.5648854961832062
4809031515299,0.4783825,2,8.142679846191406,5.708973858642578,-1.6717557251908397
4809037764726,0.484631927,2,8.123526232910155,5.7508723876953125,-1.6106870229007633
4809044042226,0.490909427,2,8.064868292236328,5.781997009277344,-1.6030534351145038
4809050267695,0.497134896,2,8.079233502197265,5.736507177734374,-1.4885496183206106
