timestamp_ns,t_s,sensor_id,ax,ay,gz
4791932226399,0.173133541,2,8.142679846191406,5.748478186035156,-1.5954198473282444
4791939169368,0.18007651,2,8.117540728759765,5.747281085205078,-1.5572519083969465
4791946335878,0.18724302,2,8.113949426269532,5.772420202636718,-1.549618320610687
4791953458014,0.194365156,2,8.0828248046875,5.741295581054687,-1.6412213740458015
4791960598847,0.201505989,2,8.078036401367187,5.737704278564453,-1.4961832061068703
4791967739107,0.208646249,2,8.087613208007811,5.719747766113281,-1.6412213740458015
4791974880878,0.21578802,2,8.087613208007811,5.749675286865234,-1.4961832061068703
4791982027441,0.222934583,2,8.14627114868164,5.749675286865234,-1.618320610687023
4791989168482,0.230075624,2,8.130708837890625,5.767631799316406,-1.6870229007633588
4791996309420,0.237216562,2,8.109161022949218,5.716156463623046,-1.633587786259542
4792003636503,0.244543645,2,8.098387115478515,5.7700260009765625,-1.4961832061068703
4792010635982,0.251543124,2,8.170213165283203,5.779602807617187,-1.5954198473282444
4792017743170,0.258650312,2,8.143876947021484,5.796362219238281,-1.5954198473282444
4792024894003,0.265801145,2,8.158242156982421,5.774814404296874,-1.7099236641221374
4792032058587,0.272965729,2,8.091204510498047,5.720944866943359,-1.549618320610687
4792039177805,0.280084947,2,8.098387115478515,5.748478186035156,-1.6793893129770991
4792046309576,0.287216718,2,8.129511737060547,5.749675286865234,-1.5725190839694656
4792053453482,0.294360624,2,8.113949426269532,5.779602807617187,-1.5190839694656488
4792060596295,0.301503437,2,8.173804467773436,5.743689782714843,-1.6259541984732824
4792067736139,0.308643281,2,8.119934930419921,5.767631799316406,-1.5190839694656488
4792074851764,0.315758906,2,8.160636358642577,5.758054992675781,-1.6259541984732824
4792082026087,0.322933229,2,8.090007409667969,5.7508723876953125,-1.5648854961832062
4792089169680,0.330076822,2,8.1594392578125,5.7700260009765625,-1.7251908396946565
4792096313222,0.337220364,2,8.129511737060547,5.699397052001952,-1.5877862595419847
4792103451087,0.344358229,2,8.10796392211914,5.753266589355468,-1.5954198473282444
4792110597024,0.351504166,2,8.078036401367187,5.76523759765625,-1.5954198473282444
4792117759420,0.358666562,2,8.129511737060547,5.766434698486328,-1.633587786259542
4792124885514,0.365792656,2,8.10796392211914,5.7700260009765625,-1.633587786259542
4792132083639,0.372990781,2,8.148665350341796,5.725733270263672,-1.5038167938931297
4792139169732,0.380076874,2,8.068459594726562,5.734112976074218,-1.5648854961832062
4792146312337,0.387219479,2,8.123526232910155,5.756857891845703,-1.6717557251908397
4792153422753,0.394329895,2,8.095992913818359,5.753266589355468,-1.5954198473282444
4792160598534,0.401505676,2,8.157045056152343,5.746083984375,-1.6030534351145038
4792167734993,0.408642135,2,8.122329132080077,5.753266589355468,-1.6259541984732824
4792174879159,0.415786301,2,8.080430603027343,5.743689782714843,-1.534351145038168
4792182022857,0.422929999,2,8.142679846191406,5.768828900146484,-1.6030534351145038
4792189171347,0.430078489,2,8.078036401367187,5.722141967773437,-1.465648854961832
4792196310253,0.437217395,2,8.081627703857421,5.759252093505859,-1.6564885496183206
4792203455514,0.444362656,2,8.19176098022461,5.742492681884765,-1.5572519083969465
4792210599889,0.451507031,2,8.119934930419921,5.764040496826172,-1.5267175572519085
4792217765357,0.458672499,2,8.129511737060547,5.716156463623046,-1.5648854961832062
4792224884837,0.465791979,2,8.085219006347655,5.735310076904296,-1.5572519083969465
4792232053274,0.472960416,2,8.103175518798828,5.741295581054687,-1.6564885496183206
4792239175722,0.480082864,2,8.087613208007811,5.729324572753906,-1.5725190839694656
4792246312232,0.487219374,2,8.118737829589843,5.722141967773437,-1.6717557251908397
4792253426764,0.494333906,2,8.08881030883789,5.735310076904296,-1.5190839694656488
4792260599212,0.501506354,2,8.095992913818359,5.741295581054687,-1.6488549618320612
4792267765826,0.508672968,2,8.155847955322265,5.742492681884765,-1.5572519083969465
4792274886191,0.515793333,2,8.099584216308592,5.7700260009765625,-1.6106870229007633
4792281986764,0.522893906,2,8.109161022949218,5.795165118408203,-1.6259541984732824
4792289191972,0.530099114,2,8.07683930053711,5.736507177734374,-1.5419847328244274
4792296312128,0.53721927,2,8.117540728759765,5.693411547851563,-1.618320610687023
4792303457545,0.544364687,2,8.189366778564453,5.748478186035156,-1.534351145038168
4792310597024,0.551504166,2,8.136694342041014,5.758054992675781,-1.6259541984732824
4792317767336,0.558674478,2,8.119934930419921,5.795165118408203,-1.5648854961832062
4792324888482,0.565795624,2,8.13310303955078,5.748478186035156,-1.6106870229007633
4792332052961,0.572960103,2,8.116343627929687,5.741295581054687,-1.6030534351145038
4792339175357,0.580082499,2,8.100781317138672,5.735310076904296,-1.5648854961832062
4792346315461,0.587222603,2,8.128314636230469,5.753266589355468,-1.6488549618320612
4792353456764,0.594363906,2,8.072050897216796,5.728127471923828,-1.5648854961832062
4792360598378,0.60150552,2,8.095992913818359,5.692214447021484,-1.549618320610687
4792367741764,0.608648906,2,8.131905938720703,5.706579656982422,-1.5725190839694656
4792374883743,0.615790885,2,8.08881030883789,5.720944866943359,-1.549618320610687
4792382029941,0.622937083,2,8.148665350341796,5.77122310180664,-1.633587786259542
4792389172128,0.63007927,2,8.099584216308592,5.718550665283203,-1.5954198473282444
4792396315409,0.637222551,2,8.143876947021484,5.737704278564453,-1.5725190839694656
4792403453795,0.644360937,2,8.111555224609374,5.724536169433593,-1.534351145038168
4792410595097,0.651502239,2,8.14627114868164,5.77122310180664,-1.5877862595419847
4792417768222,0.658675364,2,8.122329132080077,5.702988354492187,-1.6030534351145038
4792424886659,0.665793801,2,8.054094384765625,5.7137622619628905,-1.534351145038168
4792432056659,0.672963801,2,8.12113203125,5.748478186035156,-1.5801526717557253
4792439171972,0.680079114,2,8.095992913818359,5.746083984375,-1.633587786259542
4792446312909,0.687220051,2,8.099584216308592,5.768828900146484,-1.5801526717557253
4792453458014,0.694365156,2,8.113949426269532,5.735310076904296,-1.5190839694656488
4792460601451,0.701508593,2,8.142679846191406,5.728127471923828,-1.5877862595419847
4792467768118,0.70867526,2,8.147468249511718,5.7317187744140625,-1.5190839694656488
4792474887441,0.715794583,2,8.100781317138672,5.7329158752441405,-1.618320610687023
4792482028378,0.72293552,2,8.105569720458984,5.749675286865234,-1.5190839694656488
4792489173014,0.730080156,2,8.081627703857421,5.829881042480468,-1.5954198473282444
4792496317024,0.737224166,2,8.110358123779296,5.693411547851563,-1.5725190839694656
4792503416295,0.744323437,2,8.13310303955078,5.79037671508789,-1.5877862595419847
4792510605357,0.751512499,2,8.123526232910155,5.764040496826172,-1.549618320610687
4792517768170,0.758675312,2,8.13310303955078,5.748478186035156,-1.5114503816793894
4792524896034,0.765803176,2,8.14028564453125,5.7700260009765625,-1.6259541984732824
4792532054993,0.772962135,2,8.123526232910155,5.746083984375,-1.6412213740458015
4792539176972,0.780084114,2,8.08881030883789,5.747281085205078,-1.618320610687023
4792546314993,0.787222135,2,8.125920434570313,5.7317187744140625,-1.5801526717557253
4792553455357,0.794362499,2,8.12113203125,5.748478186035156,-1.633587786259542
4792560602336,0.801509478,2,8.087613208007811,5.738901379394531,-1.5572519083969465
4792567743222,0.808650364,2,8.093598712158203,5.767631799316406,-1.5648854961832062
4792574884888,0.81579203,2,8.074445098876952,5.783194110107422,-1.633587786259542
4792582029107,0.822936249,2,8.151059552001952,5.747281085205078,-1.6641221374045803
4792589225826,0.830132968,2,8.081627703857421,5.7317187744140625,-1.5725190839694656
4792596320409,0.837227551,2,8.109161022949218,5.758054992675781,-1.6412213740458015
4792603458013,0.844365155,2,8.112752325439452,5.693411547851563,-1.6793893129770991
4792610611816,0.851518958,2,8.109161022949218,5.679046337890624,-1.5572519083969465
4792617774628,0.85868177,2,8.147468249511718,5.748478186035156,-1.5954198473282444
4792624906399,0.865813541,2,8.15345375366211,5.764040496826172,-1.6106870229007633
4792632059368,0.87296651,2,8.152256652832031,5.80953032836914,-1.6488549618320612
4792639177805,0.880084947,2,8.10796392211914,5.758054992675781,-1.6106870229007633
4792646315045,0.887222187,2,8.087613208007811,5.740098480224609,-1.5648854961832062
4792653455722,0.894362864,2,8.119934930419921,5.774814404296874,-1.5419847328244274
4792660602336,0.901509478,2,8.117540728759765,5.698199951171874,-1.5190839694656488
4792667741555,0.908648697,2,8.136694342041014,5.744886883544922,-1.5114503816793894
4792674892076,0.915799218,2,8.110358123779296,5.776011505126953,-1.6106870229007633
4792682031399,0.922938541,2,8.155847955322265,5.749675286865234,-1.5877862595419847
4792689176868,0.93008401,2,8.080430603027343,5.773617303466796,-1.6259541984732824
4792696310149,0.937217291,2,8.123526232910155,5.786785412597656,-1.5038167938931297
4792703454941,0.944362083,2,8.148665350341796,5.720944866943359,-1.5572519083969465
4792710599263,0.951506405,2,8.148665350341796,5.755660791015624,-1.5572519083969465
4792717765982,0.958673124,2,8.14028564453125,5.700594152832031,-1.6412213740458015
